"","state_name","county_name","year","feature","unit","value","citation","comment"
"1323","North Dakota","Divide",2018,"Transmission","Rotor-diameter Multiplier","5","7.14 Wind Energy Facilities",NA
"1324","North Dakota","Divide",2022,"Property Line","Rotor-diameter Multiplier","5","7.14 Wind Energy Facilities",NA
"1325","North Dakota","Divide",2022,"Railroad","Rotor-diameter Multiplier","5","7.14 Wind Energy Facilities",NA
"1326","North Dakota","Dunn",2022,"Structure","Meter","609.6","12. Standards for Wind Energy Facilities",NA
"1327","North Dakota","Dunn",2022,"Road","Max tip-height Multiplier","1.1000000000000001","12. Standards for Wind Energy Facilities",NA
"1328","North Dakota","Dunn",2022,"Railroad","Max tip-height Multiplier","1.1000000000000001","12. Standards for Wind Energy Facilities",NA
"1329","North Dakota","Dunn",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","12. Standards for Wind Energy Facilities",NA
"1330","North Dakota","Dunn",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","12. Standards for Wind Energy Facilities",NA
"1331","North Dakota","Dunn",2022,"Sound","dBA","50","12. Standards for Wind Energy Facilities",NA
"1332","North Dakota","Dunn",2022,"Shadow Flicker","Hrs/Year","30","12. Standards for Wind Energy Facilities",NA
"1333","North Dakota","Golden Valley",2022,"Structure","Meter","609.6","4.11  Wind Energy Facility",NA
"1334","North Dakota","Golden Valley",2022,"Road","Meter","60.96","4.11  Wind Energy Facility",NA
"1335","North Dakota","Golden Valley",2022,"Transmission","Meter","60.96","4.11  Wind Energy Facility",NA
"1336","North Dakota","Golden Valley",2022,"Property Line","Rotor-diameter Multiplier","2.5","4.11  Wind Energy Facility",NA
"1337","North Dakota","Grand Forks",2022,"Moratorium",NA,NA,"12-1 WIND ENERGY CONVERSION SYSTEM (WECS)","No more than one (1) WECS per lot shall be permitted."
"1338","North Dakota","Grant",2018,"Structure","Meter","609.6","4.10 Wind Energy Facility",NA
"1339","North Dakota","Grant",2018,"Road","Meter","60.96","4.10 Wind Energy Facility",NA
"1340","North Dakota","Grant",2018,"Transmission","Meter","60.96","4.10 Wind Energy Facility",NA
"1341","North Dakota","Grant",2022,"Property Line","Rotor-diameter Multiplier","2.5","4.10 Wind Energy Facility",NA
"1342","North Dakota","Hettinger",2022,"Structure","Meter","304.8","6.11Wind Energy Facility",NA
"1343","North Dakota","Logan",2022,"Structure","Meter","228.6","6.11Wind Energy Facility",NA
"1344","North Dakota","Logan",2022,"Road","Meter","60.96","6.11Wind Energy Facility",NA
"1345","North Dakota","Logan",2022,"Transmission","Meter","60.96","6.11Wind Energy Facility",NA
"1346","North Dakota","Logan",2022,"Property Line","Rotor-diameter Multiplier","2.5","6.11Wind Energy Facility",NA
"1347","North Dakota","McHenry",2022,"Structure","Meter","396.24","Section 11 Wind Energy Facilities",NA
"1348","North Dakota","McHenry",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Section 11 Wind Energy Facilities",NA
"1349","North Dakota","McHenry",2022,"Railroad","Max tip-height Multiplier","1.1000000000000001","Section 11 Wind Energy Facilities",NA
"1350","North Dakota","McKenzie",2022,"Structure","Meter","804.67200000000003","4.7 Wind Energy Facility",NA
"1351","North Dakota","McLean",2018,"Structure","Meter","762","6.5.11 WIND ENERGY FACILITES",NA
"1352","North Dakota","McLean",2018,"Property Line","Max tip-height Multiplier","1 + 22.86 Meters","6.5.11 WIND ENERGY FACILITES",NA
"1353","North Dakota","McLean",2018,"Road","Max tip-height Multiplier","1 + 22.86 Meters","6.5.11 WIND ENERGY FACILITES",NA
"1354","North Dakota","McLean",2022,"River","Meter","1609.34","6.5.11 WIND ENERGY FACILITES",NA
"1355","North Dakota","McLean",2022,"Lake","Meter","1609.34","6.5.11 WIND ENERGY FACILITES",NA
"1356","North Dakota","McLean",2022,"Lake","Meter","1609.34","6.5.11 WIND ENERGY FACILITES",NA
"1357","North Dakota","Mercer",2022,"Structure","Meter","304.8","O. Wind Energy Facilities.",NA
"1358","North Dakota","Mercer",2022,"Road","Max tip-height Multiplier","1.1000000000000001","O. Wind Energy Facilities.",NA
"1359","North Dakota","Mercer",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","O. Wind Energy Facilities.",NA
"1360","North Dakota","Mercer",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","O. Wind Energy Facilities.",NA
"1361","North Dakota","Morton",2022,"Structure","Meter","402.33600000000001","land development code Section 5-180",NA
"1362","North Dakota","Morton",2022,"Road","Max tip-height Multiplier","1 + 22.86 Meters","land development code Section 5-180",NA
"1363","North Dakota","Morton",2022,"Transmission","Max tip-height Multiplier","1 + 22.86 Meters","land development code Section 5-180",NA
"1364","North Dakota","Morton",2022,"Property Line","Max tip-height Multiplier","1.5","land development code Section 5-180",NA
"1365","North Dakota","Mountrail",2022,"Sound","dBA","65","Mountrail County Zoning Ord. § 11(k)",NA
"1366","North Dakota","Mountrail",2022,"Structure","Rotor-diameter Multiplier","5","Mountrail County Zoning Ord. § 11(l)",NA
"1367","North Dakota","Mountrail",2022,"Road","Max tip-height Multiplier","1.5","Mountrail County Zoning Ord. § 11(l)",NA
"1368","North Dakota","Mountrail",2022,"Transmission","Max tip-height Multiplier","1.5","Mountrail County Zoning Ord. § 11(l)",NA
"1369","North Dakota","Oliver",2022,"Structure","Max tip-height Multiplier","1.25","Section 14 wind energy facilities",NA
"1370","North Dakota","Oliver",2022,"Road","Max tip-height Multiplier","1 + 22.86 Meters","Section 14 wind energy facilities",NA
"1371","North Dakota","Oliver",2022,"Transmission","Max tip-height Multiplier","1 + 22.86 Meters","Section 14 wind energy facilities",NA
"1372","North Dakota","Oliver",2022,"Property Line","Max tip-height Multiplier","1.5","Section 14 wind energy facilities",NA
"1373","North Dakota","Pierce",2022,"Structure","Meter","228.6","Pierce County Zoning Ord. § 10",NA
"1374","North Dakota","Pierce",2022,"Property Line","Meter","60.96","Pierce County Zoning Ord. § 10",NA
"1375","North Dakota","Pierce",2022,"Road","Meter","91.44","Pierce County Zoning Ord. § 10",NA
"1376","North Dakota","Pierce",2022,"Sound","dBA","50","Pierce County Zoning Ord. § 10",NA
"1377","North Dakota","Pierce",2022,"Height","Meter","91.44","Pierce County Zoning Ord. § 10",NA
"1378","North Dakota","Pierce",2022,"Maximum Installation Size","KW","5000 or less","Pierce County Zoning Ord. § 10",NA
"1379","North Dakota","Stark",2018,"Structure","Meter","609.6","6.19  Wind Energy Facility",NA
"1380","North Dakota","Stark",2018,"Road","Meter","60.96","6.19  Wind Energy Facility",NA
"1381","North Dakota","Stark",2018,"Transmission","Meter","60.96","6.19  Wind Energy Facility",NA
"1382","North Dakota","Stark",2022,"Property Line","Rotor-diameter Multiplier","2.5","6.19  Wind Energy Facility",NA
"1383","North Dakota","Stutsman",2022,"Structure","Rotor-diameter Multiplier","5","2.10 wind turbine zoning",NA
"1384","North Dakota","Stutsman",2022,"Road","Max tip-height Multiplier","1.1000000000000001","2.10 wind turbine zoning",NA
"1385","North Dakota","Stutsman",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","2.10 wind turbine zoning",NA
"1386","North Dakota","Stutsman",2022,"Property Line","Rotor-diameter Multiplier","2","2.10 wind turbine zoning",NA
"1387","North Dakota","Towner",2022,"Structure","Meter","228.6","Section 12 Wind Generation Facilities and Towers",NA
"1388","North Dakota","Towner",2022,"Property Line","Meter","60.96","Section 12 Wind Generation Facilities and Towers",NA
"1389","North Dakota","Towner",2022,"Road","Meter","91.44","Section 12 Wind Generation Facilities and Towers",NA
"1390","North Dakota","Towner",2022,"Sound","dBA","50","Section 12 Wind Generation Facilities and Towers",NA
"1391","North Dakota","Towner",2022,"Height","Meter","91.44","Section 12 Wind Generation Facilities and Towers",NA
"1392","North Dakota","Towner",2022,"Maximum Installation Size","KW","5000 or less","Section 12 Wind Generation Facilities and Towers",NA
"1393","North Dakota","Wells",2018,"Structure","Meter","381","Wells County Zoning Ord. § 12.1.5",NA
"1394","North Dakota","Wells",2018,"Road","Meter","60.96","Wells County Zoning Ord. § 12.1.5",NA
"1395","North Dakota","Wells",2018,"Transmission","Meter","60.96","Wells County Zoning Ord. § 12.1.5",NA
"1396","North Dakota","Williams",2018,"Structure","Meter","426.72","chapter 6-10 wind energy faciities",NA
"1397","North Dakota","Williams",2018,"Road","Meter","60.96","chapter 6-10 wind energy faciities",NA
"1398","North Dakota","Williams",2022,"Property Line","Rotor-diameter Multiplier","2.5","chapter 6-10 wind energy faciities",NA
"1399","North Dakota","Williams",2022,"Transmission","Meter","60.96","chapter 6-10 wind energy faciities",NA
"1400","Ohio","Franklin",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Franklin County Zoning Ord. § 561.04",NA
"1401","Ohio","Franklin",2022,"Structure","Max tip-height Multiplier","1.1000000000000001","Franklin County Zoning Ord. § 561.04",NA
"1402","Ohio","Franklin",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Franklin County Zoning Ord. § 561.04",NA
"1403","Ohio","Franklin",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Franklin County Zoning Ord. § 561.04",NA
"1404","Ohio","Franklin",2022,"Sound","dBA","55","Franklin County Zoning Ord. § 561.04",NA
"1405","Ohio","Morrow",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Morrow County Zoning Res. § 4.3(C)(4)(h)",NA
"1406","Ohio","Morrow",2022,"Structure","Meter","304.8","Morrow County Zoning Res. § 4.3(C)(4)(h)",NA
"1407","Ohio","Morrow",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Morrow County Zoning Res. § 4.3(C)(4)(h)",NA
"1408","Ohio","Morrow",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Morrow County Zoning Res. § 4.3(C)(4)(h)",NA
"1409","Oklahoma","Canadian",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","El Reno Code § 361-30(E)",NA
"1410","Oklahoma","Canadian",2022,"Road","Max tip-height Multiplier","1.1000000000000001","El Reno Code § 361-30(E)",NA
"1411","Oklahoma","Canadian",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","El Reno Code § 361-30(E)",NA
"1412","Oklahoma","Canadian",2022,"Structure","Meter","304.8","El Reno Code § 361-30(E)",NA
"1413","Oklahoma","Canadian",2022,"Height","Meter","182.88","El Reno Code § 361-30(E)","600' max height"
"1414","Oklahoma","Canadian",2022,"Property Line","Max tip-height Multiplier","1","Yukon Code Ords. § 204-173(a)",NA
"1415","Oklahoma","Canadian",2022,"Sound","dBA","55","Yukon Code Ords. § 204-173(a)",NA
"1416","Oklahoma","Kay",2022,"Moratorium",NA,NA,"Ponca City Code § 11-5-1(14)(a)","Wind farms specifically banned witin city limits"
"1417","Oregon","Baker",2022,"Structure","Meter","3218.69","Baker County Zoning Ord. § 750.02","2 mile setback to existing dwellings"
"1418","Oregon","Baker",2022,"Transmission","Max tip-height Multiplier","1.5","Baker County Zoning Ord. § 750.02",NA
"1419","Oregon","Baker",2022,"Road","Max tip-height Multiplier","1.5","Baker County Zoning Ord. § 750.02",NA
"1420","Oregon","Crook",2022,"Structure","Meter","804.67","Crook County Zoning Ord.  § 18.161.010(1)(c)(i)","1/2 mile setback to existing dwellings"
"1421","Oregon","Crook",2022,"Road","Max tip-height Multiplier","1.5","Crook County Zoning Ord.  § 18.161.010(1)(c)(i)",NA
"1422","Oregon","Curry",2022,"Property Line","Max tip-height Multiplier","1.5","Curry County Zoning Ord. §  7.040.23(b)(9)",NA
"1423","Oregon","Harney",2022,"Property Line","Rotor-diameter Multiplier","5","Harney County Zoning Ord. § 6.020.5(C)",NA
"1424","Oregon","Jefferson",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Jefferson County Zoning Ord. § 431.4(B)",NA
"1425","Oregon","Jefferson",2022,"Structure","Max tip-height Multiplier","1.1000000000000001","Jefferson County Zoning Ord. § 431.4(B)",NA
"1426","Oregon","Jefferson",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Jefferson County Zoning Ord. § 431.4(B)",NA
"1427","Oregon","Jefferson",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Jefferson County Zoning Ord. § 431.4(B)",NA
"1428","Oregon","Umatilla",2022,"Structure","Meter","3218.69","Umatilla County Zoning Ord. § 152.616(HHH)","2 mile setback to existing rural dwellings"
"1429","Oregon","Umatilla",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Umatilla County Zoning Ord. § 152.616(HHH)",NA
"1430","Oregon","Umatilla",2022,"Highway","Max tip-height Multiplier","1.1000000000000001","Umatilla County Zoning Ord. § 152.616(HHH)",NA
"1431","Oregon","Wallowa",2022,"Road","Max tip-height Multiplier","1.5","Wallowa County Zoning Ord. § 57.025.01",NA
"1432","Oregon","Wasco",2022,"Property Line","Max tip-height Multiplier","1.5","Wasco Land Use Dev. Ord. § 19.030 (D)(1)(c)(1)",NA
"1433","Oregon","Wasco",2022,"Transmission","Max tip-height Multiplier","1.5","Wasco Land Use Dev. Ord. § 19.030 (D)(1)(c)(1)",NA
"1434","Oregon","Wasco",2018,"Road","Max tip-height Multiplier","1.5","Wasco Land Use Dev. Ord. § 19.030 (D)(1)(c)(1)",NA
"1435","Oregon","Washington",2022,"Height","Meter","45.72","Washington County Community Dev. Code § 430-1.7","150' max height for the tower hub (not inclusive of blade height"
"1436","Oregon","Washington",2022,"Property Line","Max tip-height Multiplier","1","Washington County Community Dev. Code § 430-1.7",NA
"1437","Pennsylvania","Clarion",2022,"Density","Max tip-height Multiplier","1.1000000000000001","Clarion County Wind Energy Ord. § 4(B)",NA
"1438","Pennsylvania","Clarion",2022,"Property Line","Max tip-height Multiplier","2","Clarion County Wind Energy Ord. § 4(B)",NA
"1439","Pennsylvania","Clarion",2022,"Structure","Max tip-height Multiplier","5","Clarion County Wind Energy Ord. § 4(B)",NA
"1440","Pennsylvania","Clarion",2022,"Road","Max tip-height Multiplier","2","Clarion County Wind Energy Ord. § 4(B)",NA
"1441","Pennsylvania","Clarion",2022,"Transmission","Max tip-height Multiplier","2","Clarion County Wind Energy Ord. § 4(B)",NA
"1442","Pennsylvania","Clarion",2022,"Appalachian Trail","Meter","1609.34","Clarion County Wind Energy Ord. § 4(B)","1 mile setback to appalachian trail"
"1443","Pennsylvania","Erie",2022,"Structure","Max Tip-height Multiplier","5","Erie County Subdivision & Land Dev. Ord. § 611.5",NA
"1444","Pennsylvania","Erie",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Erie County Subdivision & Land Dev. Ord. § 611.5",NA
"1445","Pennsylvania","Erie",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Erie County Subdivision & Land Dev. Ord. § 611.5",NA
"1446","Pennsylvania","Erie",2022,"Sound","dBA","50","Erie County Subdivision & Land Dev. Ord. § 611.5",NA
"1447","Pennsylvania","Fayette",2022,"Minimum Lot Size","Acre","2","Fayette County Subdivision & Land Dev. Ord. § 1000-876",NA
"1448","Pennsylvania","Fayette",2022,"Height","Meter","76.2","Fayette County Subdivision & Land Dev. Ord. § 1000-876","250' max height"
"1449","Pennsylvania","Fayette",2022,"Property Line","Max tip-height Multiplier","1","Fayette County Subdivision & Land Dev. Ord. § 1000-876",NA
"1450","Pennsylvania","Fayette",2022,"Sound","dBA","70","Fayette County Subdivision & Land Dev. Ord. § 1000-876",NA
"1451","Pennsylvania","Luzerne",2022,"Minimum Lot Size","Acre","50","Luzerne County Zoning Ord. § 550.4",NA
"1452","Pennsylvania","Luzerne",2022,"Property Line","Meter","457.2","Luzerne County Zoning Ord. § 550.4","1500' setback to property line"
"1453","Pennsylvania","Luzerne",2022,"Road","Meter","457.2","Luzerne County Zoning Ord. § 550.4","1500'"
"1454","Pennsylvania","Luzerne",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Luzerne County Zoning Ord. § 550.4",NA
"1455","Pennsylvania","Luzerne",2022,"Sound","dBA","55","Luzerne County Zoning Ord. § 550.5",NA
"1456","Pennsylvania","Lycoming",2022,"Property Line","Max tip-height Multiplier","1.5","Lycoming County Zoning Ord. § 3230C.1(4)",NA
"1457","Pennsylvania","Lycoming",2022,"Structure","Max tip-height Multiplier","5","Lycoming County Zoning Ord. § 3230C.1(4)","Nonparticipating occupied buildings"
"1458","Pennsylvania","Lycoming",2022,"Road","Max tip-height Multiplier","1.5","Lycoming County Zoning Ord. § 3230C.1(4)",NA
"1459","Pennsylvania","Montour",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Montour County Zoning Ord. § 428(D)",NA
"1460","Pennsylvania","Montour",2022,"Structure","Max tip-height Multiplier","5","Montour County Zoning Ord. § 428(D)","Nonparticipating occupied buildings"
"1461","Pennsylvania","Montour",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Montour County Zoning Ord. § 428(D)",NA
"1462","Pennsylvania","Montour",2022,"Sound","dBA","55","Montour County Zoning Ord. § 428(E)",NA
"1463","Pennsylvania","Schuylkill",2022,"Structure","Max tip-height Multiplier","4","Schuylkill County Zoning Ord. § 402.A.56","Nonparticipating occupied buildings"
"1464","Pennsylvania","Schuylkill",2022,"Road","Max tip-height Multiplier","1","Schuylkill County Zoning Ord. § 402.A.56",NA
"1465","Pennsylvania","Schuylkill",2022,"Sound","dBA","45","Schuylkill County Zoning Ord. § 402.A.56",NA
"1466","Pennsylvania","Somerset",2022,"Structure","Max tip-height Multiplier","5","Somerset County Subdivision & Land Dev. Ord. § 1006","Nonparticipating occupied buildings"
"1467","Pennsylvania","Tioga",2022,"Structure","Max tip-height Multiplier","5","Tioga County Subdivision & Land Dev. Ord. § 711.07","Nonparticipating occupied buildings"
"1468","Pennsylvania","Tioga",2022,"Road","Max tip-height Multiplier","1.5","Tioga County Subdivision & Land Dev. Ord. § 711.07",NA
"1469","Pennsylvania","Tioga",2022,"Property Line","Max tip-height Multiplier","1.5","Tioga County Subdivision & Land Dev. Ord. § 711.07",NA
"1470","Pennsylvania","Tioga",2022,"Sound","dBA","55","Tioga County Subdivision & Land Dev. Ord. § 711.07",NA
"1471","South Carolina","Darlington",2018,"Sound","dBA","55","Darlington County Ord. 16-19",NA
"1472","South Carolina","Darlington",2022,"Minimum Lot Size","Acre","1","Darlington County Ord. 16-19",NA
"1473","South Carolina","Georgetown",2022,"Minimum Lot Size","Acre","5","23-3 utility scale wind energy systems",NA
"1474","South Carolina","Georgetown",2022,"Structure","Meter","304.8","23-3 utility scale wind energy systems",NA
"1475","South Carolina","Georgetown",2022,"Height","Meter","106.68","23-3 utility scale wind energy systems",NA
"1476","South Carolina","Georgetown",2022,"River","Meter","304.8","23-3 utility scale wind energy systems",NA
"1477","South Carolina","Georgetown",2022,"River","Meter","304.8","23-3 utility scale wind energy systems",NA
"1478","South Carolina","Georgetown",2022,"River","Meter","304.8","23-3 utility scale wind energy systems",NA
"1479","South Carolina","Georgetown",2022,"River","Meter","304.8","23-3 utility scale wind energy systems",NA
"1480","South Carolina","Georgetown",2022,"River","Meter","304.8","23-3 utility scale wind energy systems",NA
"1481","South Dakota","Beadle",2022,"Structure","Meter","762","Beadle County Zoning Ord. § 2-304(9)",NA
"1482","South Dakota","Beadle",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Beadle County Zoning Ord. § 2-304(9)",NA
"1483","South Dakota","Beadle",2022,"Sound","dBA","55","Beadle County Zoning Ord. § 2-304(18)",NA
"1484","South Dakota","Bon Homme",2022,"Structure","Meter","304.8","Bon Homme County Zoning Ord. § 1723",NA
"1485","South Dakota","Bon Homme",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Bon Homme County Zoning Ord. § 1723",NA
"1486","South Dakota","Bon Homme",2022,"Sound","dBA","45","Bon Homme County Zoning Ord. § 1741",NA
"1487","South Dakota","Brookings",2018,"Road","Max tip-height Multiplier","1.1000000000000001","Brookings County Ord. 2001-03 § 23.00.2",NA
"1488","South Dakota","Brookings",2018,"Structure","Meter","305","Brookings County Ord. 2001-03 § 23.00.2",NA
"1489","South Dakota","Brookings",2018,"Sound","dBA","50","Brookings County Ord. 2001-03 § 23.00.2",NA
"1490","South Dakota","Brown",2018,"Road","Max tip-height Multiplier","1.1000000000000001","Brown County Zoning Ord. 4.3604(A)(17)",NA
"1491","South Dakota","Brown",2018,"Transmission","Max tip-height Multiplier","1.1000000000000001","Brown County Zoning Ord. 4.3604(A)(17)",NA
"1492","South Dakota","Brown",2018,"Structure","Meter","305","Brown County Zoning Ord. 4.3604(A)(17)",NA
"1493","South Dakota","Brown",2018,"Sound","dBA","55","Brown County Zoning Ord. 4.3604(A)(17)",NA
"1494","South Dakota","Brown",2022,"Railroad","Max tip-height Multiplier","1.1000000000000001","Brown County Zoning Ord. 4.3604(A)(17)",NA
"1495","South Dakota","Brule",2022,"Structure","Meter","304.8","Brule County Zoning Manual. § 523",NA
"1496","South Dakota","Clark",2022,"Structure","Meter","1609.34","Clark County Zoning Ord. § 4.21.03(2)","1 mile setback to nonparticipating structures"
"1497","South Dakota","Clark",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Clark County Zoning Ord. § 4.21.03(2)",NA
"1498","South Dakota","Clark",2022,"Sound","dBA","50","Clark County Zoning Ord. § 4.21.03(2)",NA
"1499","South Dakota","Clay",2022,"Property Line","Max tip-height Multiplier","2","Clay County Zoning Ord. § 3.12(C)(2)",NA
"1500","South Dakota","Clay",2022,"Structure","Max tip-height Multiplier","3","Clay County Zoning Ord. § 3.12(C)(2)",NA
"1501","South Dakota","Clay",2022,"Road","Max tip-height Multiplier","1.25","Clay County Zoning Ord. § 3.12(C)(2)",NA
"1502","South Dakota","Clay",2022,"Sound","dBA","65","Clay County Zoning Ord. § 3.12(C)(2)",NA
"1503","South Dakota","Codington",2022,"Structure","Meter","1609.34","Codington County Zoning Ord. § 5.22.03",NA
"1504","South Dakota","Codington",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Codington County Zoning Ord. § 5.22.03",NA
"1505","South Dakota","Codington",2022,"Sound","dBA","50","Codington County Zoning Ord. § 5.22.03.12",NA
"1506","South Dakota","Day",2022,"Structure","Meter","304.8","Day County Zoning Ord. § 906(2)",NA
"1507","South Dakota","Day",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Day County Zoning Ord. § 906(2)",NA
"1508","South Dakota","Day",2022,"Sound","dBA","55","Day County Zoning Ord. § 906(11)",NA
"1509","South Dakota","Deuel",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Deuel County Zoning Ord. § 1215.03(2)",NA
"1510","South Dakota","Deuel",2018,"Structure","Meter","457.2","Deuel County Zoning Ord. § 1215.03(2)",NA
"1511","South Dakota","Deuel",2018,"Sound","dBA","45","Deuel County Zoning Ord. § 1215.03(2)",NA
"1512","South Dakota","Grant",2022,"Structure","Meter","457.2","Grant County Zoning Ord. § 1211.04(2)",NA
"1513","South Dakota","Grant",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Grant County Zoning Ord. § 1211.04(2)",NA
"1514","South Dakota","Grant",2022,"Sound","dBA","45","Grant County Zoning Ord. § 1211.04(14)",NA
"1515","South Dakota","Grant",2022,"Density","Rotor-diameter Multiplier","3","Grant County Zoning Ord. § 1211.04(3)",NA
"1516","South Dakota","Hamlin",2022,"Structure","Meter","304.8","Hamlin County Zoning Ord. § 5.22.04(2)",NA
"1517","South Dakota","Hamlin",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Hamlin County Zoning Ord. § 5.22.04(2)",NA
"1518","South Dakota","Hamlin",2022,"Density","Rotor-diameter Multiplier","3","Hamlin County Zoning Ord. § 5.22.04(5)",NA
"1519","South Dakota","Hamlin",2022,"Sound","dBA","50","Hamlin County Zoning Ord. § 5.22.04(13)",NA
"1520","South Dakota","Hyde",2022,"Structure","Meter","804.5","Hyde County Zoning Ord. § 9-104(A)(9)","Greater of a half mile or 4.9x max tip setback"
"1521","South Dakota","Hyde",2022,"Road","Max tip-height Multiplier","1.4","Hyde County Zoning Ord. § 9-104(A)(9)","Greater of 750' or 1.4x max tip height"
"1522","South Dakota","Hyde",2022,"Sound","dBA","45","Hyde County Zoning Ord. § 9-104(A)(18)",NA
"1523","South Dakota","Lake",2022,"Structure","Meter","304.8","Lake County Zoning Ord. § 1212(3)(b)",NA
"1524","South Dakota","Lake",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Lake County Zoning Ord. § 1212(3)(b)",NA
"1525","South Dakota","Lake",2022,"Density","Rotor-diameter Multiplier","3","Lake County Zoning Ord. § 1212(3)(e)",NA
"1526","South Dakota","Lake",2022,"Sound","dBA","50","Lake County Zoning Ord. § 1212(3)(l)",NA
"1527","South Dakota","Lawrence",2018,"Road","Max tip-height Multiplier","1.1000000000000001","Lake County Zoning Ord. § 1212(3)(b)",NA
"1528","South Dakota","Lawrence",2018,"Structure","Meter","305","Lawrence County Zoning Ord. § 10-1.7",NA
"1529","South Dakota","Lincoln",2022,"Property Line","Max tip-height Multiplier","2","Lincoln County Zoning Ord. § 12.02(C)(2)",NA
"1530","South Dakota","Lincoln",2022,"Road","Max tip-height Multiplier","1.25","Lincoln County Zoning Ord. § 12.02(C)(2)",NA
"1531","South Dakota","Lincoln",2022,"Structure","Meter","804.5","Lincoln County Zoning Ord. § 12.02(C)(2)",NA
"1532","South Dakota","Lincoln",2022,"Sound","dBA","45","Lincoln County Zoning Ord. § 12.02(C)(4)",NA
"1533","South Dakota","Marshall",2022,"Structure","Meter","304.8","Marshall County Zoning Ord. Appdx. D § 1.3.2",NA
"1534","South Dakota","Marshall",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Marshall County Zoning Ord. Appdx. D § 1.3.2",NA
"1535","South Dakota","Marshall",2022,"Density","Rotor-diameter Multiplier","3","Marshall County Zoning Ord. Appdx. D § 1.3.5",NA
"1536","South Dakota","Marshall",2022,"Sound","dBA","50","Marshall County Zoning Ord. Appdx. D § 1.3.14",NA
"1537","South Dakota","McCook",2022,"Property Line","Max tip-height Multiplier","2","McCook County Zoning Regs. § 11.15(C)(2)",NA
"1538","South Dakota","McCook",2022,"Structure","Max tip-height Multiplier","3","McCook County Zoning Regs. § 11.15(C)(2)",NA
"1539","South Dakota","McCook",2022,"Road","Max tip-height Multiplier","1.25","McCook County Zoning Regs. § 11.15(C)(2)",NA
"1540","South Dakota","McCook",2022,"Sound","dBA","65","McCook County Zoning Regs. § 11.15(C)(4)",NA
"1541","South Dakota","McPherson",2022,"Structure","Meter","304.8","McPherson County Zoning Ord. § 25.04(A)(17)",NA
"1542","South Dakota","McPherson",2022,"Road","Max tip-height Multiplier","1.1000000000000001","McPherson County Zoning Ord. § 25.04(A)(17)",NA
"1543","South Dakota","McPherson",2022,"Railroad","Max tip-height Multiplier","1.1000000000000001","McPherson County Zoning Ord. § 25.04(A)(17)",NA
"1544","South Dakota","McPherson",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","McPherson County Zoning Ord. § 25.04(A)(17)",NA
"1545","South Dakota","McPherson",2022,"Sound","dBA","55","Mcpherson County Zoning Ord. § 25.04(A)(19)",NA
"1546","South Dakota","Meade",2022,"Property Line","Max tip-height Multiplier","5","Meade County WECS Ord. § 3",NA
"1547","South Dakota","Meade",2022,"Road","Max tip-height Multiplier","2","Meade County WECS Ord. § 3",NA
"1548","South Dakota","Meade",2022,"Minimum Lot Size","Acre","73","Meade County WECS Ord. § 1",NA
"1549","South Dakota","Minnehaha",2022,"Property Line","Max tip-height Multiplier","2","Minnehaha County Zoning Ord. § 12.02(C)(2)",NA
"1550","South Dakota","Minnehaha",2022,"Road","Max tip-height Multiplier","1.25","Minnehaha County Zoning Ord. § 12.02(C)(2)",NA
"1551","South Dakota","Minnehaha",2022,"Structure","Max tip-height Multiplier","3","Minnehaha County Zoning Ord. § 12.02(C)(2)",NA
"1552","South Dakota","Minnehaha",2022,"Sound","dBA","65","Minnehaha County Zoning Ord. § 12.02(C)(4)",NA
